issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,i18n,DevOps,Logic,Test,Search,IO,UI,Parser,Security,App,corpus
5679.0,5680,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,add throttle to autosaveuimanager as discussed in #5679 there are a lot of save actions performed when autosave is turned on this pr adds a timer which limits the save actions to one in 200ms which is especially handy when automated tasks like find and replace are performed- change in changelogmd described (if applicable)- when working on this the comments on should be checked ðÿ˜‡ || i found the scheduledservice from javafx mabye this is an option as well? || @koppor by introducing a deferred execution of the actual save operation a race condition can happen when the old save operation is still in progressthis leads me to another question: lets say an auto-save action is happening and during the save process the user presses ctrl-s what happens?as i can see there are two `savedatabaseaction` created: one in the `basepanel` and one in the `autosavemanager` no locking is happening so basically the later manual saved version could be overwritten by the older autosave one? || @siedlerchr i think this is more for recurring tasks rather to simply defer a task as it says that it will go from scheduled -> running -> finished -> scheduled automatically || actually @siedlerchr you were right! there is a `scheduledthreadpoolexecutor` i now completely changed the way to tackle the problem `autosavemanager` had a normal `executorservice` there was actually a bug when saving took longer `executorservice` would through an exception as the pool size was only of the size one under certain circumstances newer information might not get auto-saved thereforethe current implementation replaces the `executorservice` by an `scheduledexecutorservice`additionally the bug of #4877 can now be reproduced when autosave is enabled change something and quickly press ctrl-s -> you will see the error so we should make the savedatabaseaction thread safe to prevent the error@koppor what do you think? || ah cool that sounds good thread safe sounds fittingthere are different ways to achieve this and maybe one of those newer locking things is helping || @ka0o0 do you use eclipse or intellij? with intellij (and the complete setup from the autoformat takes care> by introducing a deferred execution of the actual save operation a race condition can happen when the old save operation is still in progress this leads me to another question: lets say an auto-save action is happening and during the save process the user presses ctrl-s what happens?(unsure whether this is still the question) - either cancel the current autosave or let it go and then trigger it again i would prefer the former (as long as we write to `sav` and then move to `bib` - thus we do not destroy the `bib` file of the user) || @koppor actually i have important that already but i forgot to do auto formatting before committing ive now created a pre-commit hook which runs checkstyle so that this doesnt happens again || thanks again! ||
4224.0,5730,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,persistent column sortorder this pr should make the column sort order persistent @siedlerchr [asked me]( to give it a shot and to see if its somehow quicker i tried to stay close to the javafx implementation of the the column sort order and somewhat close to the mvvm pattern i dont think it has much impact on the performance compared to the current master but im not equipped with a profiler to test it so its just my subjective opinion ðÿ˜ maybe someone else likes to test it?4800 fixes #4224refs #5713 and #5368follow-up to #4327 and #5544the next step would be to implement sortorder by library which would allow some more exotic use cases for jabref i remember someone had problems with the sort order when using jabref as a library for some genetics stuff but i wasnt able to find it in the issuesso lets talk about thisscreenshot is omitted as there is nothing to see here- change in changelogmd described (if applicable)- - - ()- []( i tried your branch and for me it doesnt work i changed sort order for year to descending but after a restart its still ascending || thats somehow odd just tried it again and it worked for mecan you try to reset the preferences restart jabref and test it again?a shortcut for quicker testing: after restarting jabref the mechanics of column sorting should be also the same in restarting jabref as in opening and saving the prefs dialog || yes works fine after resetting the preferences ðÿ‘ codewise also looks good i let have @tobiasdiez the final say on this ) || great did you notice any performance drops? || so far not sorting alone in a huge database with over 6400 entries and many groups takes a long time so this is definitely not related to the storage of the order || i am so free to merge this ) ||
5713.0,5730,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,persistent column sortorder this pr should make the column sort order persistent @siedlerchr [asked me]( to give it a shot and to see if its somehow quicker i tried to stay close to the javafx implementation of the the column sort order and somewhat close to the mvvm pattern i dont think it has much impact on the performance compared to the current master but im not equipped with a profiler to test it so its just my subjective opinion ðÿ˜ maybe someone else likes to test it?4800 fixes #4224refs #5713 and #5368follow-up to #4327 and #5544the next step would be to implement sortorder by library which would allow some more exotic use cases for jabref i remember someone had problems with the sort order when using jabref as a library for some genetics stuff but i wasnt able to find it in the issuesso lets talk about thisscreenshot is omitted as there is nothing to see here- change in changelogmd described (if applicable)- - - ()- []( i tried your branch and for me it doesnt work i changed sort order for year to descending but after a restart its still ascending || thats somehow odd just tried it again and it worked for mecan you try to reset the preferences restart jabref and test it again?a shortcut for quicker testing: after restarting jabref the mechanics of column sorting should be also the same in restarting jabref as in opening and saving the prefs dialog || yes works fine after resetting the preferences ðÿ‘ codewise also looks good i let have @tobiasdiez the final say on this ) || great did you notice any performance drops? || so far not sorting alone in a huge database with over 6400 entries and many groups takes a long time so this is definitely not related to the storage of the order || i am so free to merge this ) ||
2868.0,5731,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2868 - keep source groups selected after drag and drop this pr fixes a bug where the selection of the source groups was lost after drag and drop (#2868) i noticed a bug in the mapping from `groupnodeviewmodel` to the corresponding `treeitem`the bug might also have caused other selection related bugs- change in changelogmd described (if applicable)- thanks again for the contribution! || very welcome guys :) happy to be able to support you ||
5820.0,5823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,fix for multiple error messages in messed up source editor 5820jabref created a new instance of codearea everytime an entry was selected and bound multiple listeners to the codearea and to the validationstatus in bindtoentry refactored it a little bit so the codearea stays persistent and the error messages are only displayed oncedid some minor refactorings to the other validators and to modulesinfo too to avoid warning messages from the ide and a minor mistake from a previous pr in darkcss no screenshot as there is no visual change- change in changelogmd described (if applicable)- - - ()- []( thanks for the fix i dont know exactly what but i remember we had issues with the code area when going up and down in the main table with an open entry editor and also when importing? i know that there was a reason why it was created new every time maybe @tobiasdiez remembers || this should do the trick now apparently javafx fires the focus event after loading the next entry and registering a listener does not mean it is also runwhat i dont understand is the failing gui test it fails somehow during setting the test up trying to call getsourcestring with an empty bibentryit does not fail with a real entry open in jabref but only with the test should i modify the test? || the new fix looks good to!i guess the test fails as `currententry` is null in can change to `notifyaboutfocus` ||
5816.0,5841,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,fix missing file extension for downloaded files 5816 by falling back to pdf as default file type #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--> - change in changelogmd described (if applicable)- - - ()- [](
5862.0,5868,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5862 it was indeed the throttler (at least it is working now for me) #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--> - change in changelogmd described (if applicable)- - - ()- [](
5939.0,5940,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5939 by creating a mutable list in opendatabaseaction this pr fixes the problem when opening a library from the recent libraries menu 5939 - change in changelogmd described (if applicable)- thanks again for your contribution! we tried it locally did not fix the issue we will switch to `listof()` ||
5968.0,5983,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,loosing group if the most bottom one in list is dragged on itself 5968 - change in changelogmd described (if applicable)- - - ()- [](
6015.0,6018,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,add shortscience integration #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there-->this pr introduces a simple integration towards shortscience as tracked by #6015 the integration is in the form of an additional context menu item called *search shortscience* which if clicked will open the users web browser to the search results for the selected entrys titlei experimented with generating a direct link to the shortscience page for the article instead of linking to the search results but the uri scheme is not entirely consistent nor predictable at shortscience so it was deemed more effort than it was worth - change in changelogmd described (if applicable)- - - ()- []( hi @stevensdavid thank you for your work and your pr you are right baseaction is deprecated and i already prepared a pr to completly remove the deprecated baseaction stuff from the rightclickmenu> the future way to implement menu actions is to put the action information in standardactions and to implement the action as a class extending simplecommand should be very straight forward for some hints please have a look at my pr #5958 if you have questions just ask me im happy to help youhey @calixtus! it seems i need a few of the changes in api that you implemented in order to use the new style making it difficult to port the feature to the new style before your pr is merged specifically id need the new signature for `rightclickmenucreate` that you implemented in d1d74c7d4d12c81b1b324fc4f973f2f437b2bb83 as it includes the statemanager and the actionhelper methods you introduced in f664d10470572e00e1f5c91bbc3eec83853abb92 these commits dont seem particularly easy to cherry-pick without getting your other refactoring work and im not entirely sure if it is considered good practice to cherry-pick partial commits as i havent done that before ðÿ˜… || yes maybe its better to wait until after the release of 50 its better not to introduce new features right now but to stabilize the current branch so we can release in some days and to put this feature into 51 || @stevensdavid you can base at @calixtuss branch if that works out or just merge his branch into your branch || i ended up merging @calixtuss branch into this one so the diff looks larger than it actually is as such this shouldnt be merged before #5958the code has been rewritten to use the new style and i have broken out the link generation into a separate method which now has a few test cases should the documentation and changelog be updated as part of this?edit: code style errors seem to be inherited from the merge and are not from new changes || i changed the base branch to `replace_deprecated` to enable reviewing the diff to explanation: i mirrored the current state of into the branch `replace_deprecated` by locally cloning @calixtuss fork (`git remote add calixtus ` `git fetch calixtus`) checking out the branch and pushing it to here (`origin`) || @koppor thank you for the feedback! ive pushed new commits that should resolve your comments ||
6078.0,6121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,icons from material design icons not recognized 6078related #5245@jabref/developers 2b760cddf53cceae54fd149774226461f5290daa caused this issue only icons contained inside jabreficons are available nowthe question is - do we really want this feature? not sure if changing the line back to ``` return enumsgetifpresent(materialdesigniconclass iconcodetouppercase(localeenglish)) tojavautil() map(icon -> new internalmaterialdesignicon(getcolor() icon))``` will reintroduce the referenced issue ( feature also only makes sense if we have a dropdown with all available icons inside the new/edit group dialog imho(https://user-imagesentcom/2141507/76682572-845c6380-65fd-11ea-9384-8b105d66bd76png) merging 6121 <
6026.0,6143,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,add aps fetcher (refactored) 818 part of #2581 follow up from #6026 #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--> - change in changelogmd described (if applicable)- - - ()- []( failing test is not relevant i merge now ||
818.0,6143,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,add aps fetcher (refactored) 818 part of #2581 follow up from #6026 #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--> - change in changelogmd described (if applicable)- - - ()- []( failing test is not relevant i merge now ||
620.0,6240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,add simple unit tests for #6207 i have split some unit tests into different methods with only one assert statement@koppor please let me know what you think about my additions so far!- change in changelogmd described (if applicable)- - - ()- []( i would split it even further create a separate class for each integritychecktest (eg one class for edition one for author ) as we also have a different class for each integrity check || hi @dimitra-karadima thanks for you effort writing unit tests is sometimes boring but can also be very educational thank you very muchalso i wanted to ask you to keep the checkboxes in the pr description as they are always useful to us to get a quick overview to which extent a pr is done even if only one checkbox makes sense in a pri took the liberty to readd them by myself || > > > hi @dimitra-karadima thanks for you effort writing unit tests is sometimes boring but can also be very educational thank you very much> also i wanted to ask you to keep the checkboxes in the pr description as they are always useful to us to get a quick overview to which extent a pr is done even if only one checkbox makes sense in a pr> i took the liberty to readd them by myselfthanks for your input! i will keep it in mind for the upcoming prs! || @dimitra-karadima did you already found the time to address the comments above? || > > > @dimitra-karadima did you already found the time to address the comments above?@tobiasdiez sorry i was a little bit busy but until sunday i will commit my new changes! || > > > @dimitra-karadima did you already found the time to address the comments above?@tobiasdiez what do you think about my latest commit? || looks got o me please resolve the conflicts at `integritychecktestjava` || > > > looks got o me please resolve the conflicts at `integritychecktestjava`@koppor i it! || @dimitra-karadima thank you for continuing to work on it it would be very nice if you looked at our automated tests the **checkstyle** is failing:( can avoid the unused imports if you *format* the file please ensure that you have the jabref code style active in intellij see for details || had to retrigger the build workflows as they were not executed correctly checkstyle still fails:![grafik]( you can execute the checkstyle checks locally either in the ide or using `gradlew checkstylemain` || thank you for the follow up - i merged it as a single commit into a local branch in this repository i will address the minor comments for myself there ||
5740.0,6248,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,number of items found in importentriesdialog this pr finishes the abandoned pr from cloudfenrir (closes #5740)( change in changelogmd described (if applicable)- - - ()- [](
5737.0,6287,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ui consistency - bibtexstringeditordialog rework follow up to #5737 took me only about four and a half months to figure that out thanks @tobiasdiez ðÿ˜œ : nodelookup did not work as the textfield node was not present at the time a edit cell was createdgood news is: i found a way to bypass the restrictions of the private textfield variable bad news is its a bit of a hack but hopefully somewhat leightweight~also changes in tables should now be commited if the focus is lost~ temporarily removed again since there are deeper issues with the cellfactoryim still working on some minor issues especially the validation in tablecells is completly dysfunctional( change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository finally most of the dialog works but i had several problems with listening to the focus lost eventthis revealed some deeper issue with the cellfactory i have been investigating the last few daysthere was a very strange issue with the cells: editing worked only on the first item and on the fifth and so on in case a listener is registered with the tablecell at first i was not able to understand the issue so i decided to work on the validation in the meantime since the controlsfx-validation decoration did not work too (the icon was b/w and hidden behind the border of the cell i chose to highlight the whole cell instead by a pseudo class as we did in #6151) this led me finally to understand the direction where the issue with the first and the fifth row came from probably jabref is reusing nodes again to create tablerows a picture is better than a thousand words:( seems to be something wrong with the cellfactory i tried to understand the issue but had no success yet so i could use some advise maybe @tobiasdiez can help me here since he was able to solve a similar problem with the listcellfactory in #5454 (i tried his solution here did i do something wrong?) || this should now be somewhat ready for reviewthis should already an improvement to the earlier version of this dialog auto edit works etc but due to a bug in javafx commit on focus lost is not working a workaround i tried produces only more problems this seems to be a known issue but there is no progress in fixing it since 2017 ( )so ill leave it at this point i believe the dialog is better then before although it is not perfect ||
6237.0,6289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,fix xmpexportertest hotfix for xmpexportertest not workingas soon as pr goes through i will mergefollow up on code-quality will be done at #6237the issue was introduced during removing of `@deprected` method in #6283
5522.0,6368,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,fix various dark theme issues related issues: #5522 #5699 - dragndrop text( dialogs![image]( issue is that i dont find the dialogs graphics (eg the confirmation image) adequate so maybe create custom ones for the dark theme (or remove them)?- scroll panethe scroll pane is quite visible (at least on my side) so i dont know if that issue has been considered as resolved or not?![image]( change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository changes regarding the scroll bar:( hover:![image]( || perfect thank you again! ||
6370.0,6371,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,disable the generate button if the id field is empty 6370 - change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository thanks looks good to me!ps: if you write `12345` in the body (fixes followed by issue nunber without the code tags) github will close the issue automatically on merge || thanks again for your contribution! ||
6091.0,6379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fix library sort order get lost this pr 6091co-authored-by: heriniaina randrianasolo co-authored-by: omar tachour co-authored-by: sadji micipsa this error is due to the absence of an object equality test for the saveinspecifiedorder attribute so we have handled this error by correcting the equals function in the saveorderconfig class - change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository your changes look good to me but im currently trying to understand why this fixes the error could you please explain that in a bit more detail? || @hrandrianasolo i tested your changes and they dont seem to make a difference so could you please explain it || hi @siedlerchrwe apologize for the delay i am the colleague of @hrandrianasolo the bug correction works very well on a version which is not up to datewe have well compiled and executed the modified code and we found that the bug is corrected there i am trying to test it on the new versionregarding the explanation the configuration of the export sort order is represented by the class saveorderconfig in librarypropertiesdialogview there are two objects of type saveorderconfig:â†’ oldsaveorderconfig: represents the old configurationâ†’ newsaveorderconfig: represents the new configurationwe compare the equality of its last two to see if a change has been made or not after several tests we realized that the equals function in saveorderconfig did not take into account the equality of all attributes || hi @siedlerchr i inform you that i tried our correction on todays version it also worked !! || hi everyone sorry for the delay as my colleague explained above regarding the explanation of the fix i put here screenshots of the bug fix instead of the screen recorder because i cant put it in the comments![sã©lection_054]( || thanks for the explanation lgtm || we merge to get things moving forwardwe will add the `changelogmd` change by ourselves ||
6403.0,6406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,restore some missing keyboard shortcuts 6403 - change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository thanks again for the contribution would be cool if you could check the other keybindings as well if there are some missingã simply search for reference should be the easiest way to find any missing one ||
6297.0,6407,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,an issue where a new entry is not shown in the library if a filter/search is active 6297 i used the existing endsearch method of globalsearchbar to clear the search if a new entry is addedprobably the solution is quite quick and dirty and i am not sure if it fits to your architecture and if i added it at the the right spot in the codei would be happy about feedback and advice for the future! - change in changelogmd described (if applicable)- - - (for ui changes)- []( @nsmt09 it would be really cool if you could change this so we can merge your pr || > @nsmt09 it would be really cool if you could change this so we can merge your pr@siedlerchr sorry i was really busy the last weeks totally forgot about thati adjusted the fix like you recommended by injecting the statemanager and using clearsearchquery ||
369.0,6504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,enable users to simultaneously search all searchbasedfetchers this pr enables users can send queries to all e-libraries simultaneously through the `websearchpane` ref 369]( adds a new `searchbasedfetcher` called `compositesearchbasedfetcher` that delegates the query to all of the fetchers it is composed of and merges the fetched results in `webfetchersgetsearchbasedfetchers` a `compositesearchbasedfetcher` is added that contains all `searchbasedfetchers` if this pr gets approved an additional [documentation entry]( has to be added- change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at it would be nice if you could some more fetchers to your test and also test what happens when one fetcher returns an errori replaced the tests with parameterized tests || > thanks for your contribution i like the idea!im happy about that!> for now only a initial impression after scrolling through the code: did you test it in a running jabref?i tested it with a few queries and it worked so far ^^ > im somewhat afraid that this quickly leads to jabref being blocked by some databases since it issues quite a lot of requests moreover if i understand the implementation correctly then every fetcher is always asked which should lead to quite a huge list of returned entries (probably with perhaps many duplicates)one option might be to offer the user a way to configure which fetchers to include?in my current implementation i do not offer any post-processing yet i think doing post-processing in the fetcher is not a great design idea what do you think? :) where should i implement the post-processing of the fetched entries? || jaxb refs #6350 and ||
6692.0,6693,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,issue 6692 6692 renamed listbind to bindcontent where it was used
6175.0,6768,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,merge identical group color indicators 6175 this pr finishes the prs of @wangaooa (see #6566 ) and does some cleanup in the maintablecolumnfactory: linkedidentifiercolumn filecolumn and specialfieldcolumn is now extracted in separate classes- change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository the jabref maintainers will add the following name to the [authors file]( in case you want to use a different one please comment here and [adjust your name in your git configuration]( for future commits```wangaooa``` || the jabref maintainers will add the following name to the [authors file]( in case you want to use a different one please comment here and [adjust your name in your git configuration]( for future commits```marcel luethiwangaooa``` || the jabref maintainers will add the following name to the [authors file]( in case you want to use a different one please comment here and [adjust your name in your git configuration]( for future commits```marcel luethiqingshiqingliuwangaooa``` || checkstyle is happy again so i am merging ||
6532.0,6833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fix/use format conversion for all imports this pr adds conversion of entries into the desired format for all imports6532 - change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at expected: but was: orgopentest4jassertionfailederrororgopentest4jassertionfailederror: obsolete keys found in language properties file: this\ query\ uses\ an\ unsupported\ syntaxthis\ search\ contains\ entries\ that\ match\ all\ specified\ terms``` ||
6934.0,6941,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,fix: in entry types editor selected field is not removed after first click 6934the issue is happening because cells with delete icon are set editable (because the whole table is set editable) - go through the list below if a task has been completed mark it done by using ``- please dont remove any items just leave them unchecked if they are not applicable-->- change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository thanks for spotting and fixing this erro! i have adjusted the changelog a bit ||
6579.0,7039,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,add short date formatter add formatter that can format the month field to use the shorthand abbreviation 6579- change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository
369.0,7082,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,feature/enable paginated fetchers this pr adds complex search query support for paginated fetchersit additionally implements the corresponding interfaces for a couple of fetchers (arxiv scholar ieee xplore springer link)refs #6236 #5507 369]( [koppor#347]( change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository
7168.0,7179,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,disable slr in ui until #7126 is merged this pr addresses the issue of integrating the slr feature in the planned release version without #7126 by disabling itrefs #7168 - change in changelogmd described (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository
2292.0,7549,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,add ability to insert arxivid #2292 pasted `arxivid` creates new bibentry - change in `changelogmd` described in a way that is understandable for the average user (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository thanks again for your contribution! thats very useful! ||
7635.0,7636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,add more unit tests to three gui classes this pull request replaces #7635 (closed/not merged) and it contributes to issue #6207 which is to add more unit tests to the project in this case specifically in the gui package using test doublestests added:newentryactiontestcopymoreactiontestexporttoclipboardactiontestin order to add the exporttoclipboardactiontest and to migrate to using preferencesservice code refactoring has been done as suggested by @siedlerchr the purpose of the refactoring is to add preferencesservice as a parameter in the constructors of exporttoclipboardaction to replace the globals variable refactored classes are as follows:exporttoclipboardactionjava jabrefframejava rightclickmenujava jabrefpreferencesjava preferencesservicejava - change in `changelogmd` described in a way that is understandable for the average user (if applicable)- - - (for ui changes)- []( if not created an issue at < or even better submitted a pull request to the documentation repository @calixtus can you take a look at the globalsprefs extraction? || @ningxie1991 would be nice if you could address the hints related to the test you can use mockitos any method without specifying the exact localization content etc `verify(dialogservice times(1))notify(any())` ||
7439.0,7705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,added preset for new entry keybindings and reintroduced defaults added preset for new entry keybindings on public demand7346fixes #7439- change in `changelogmd` described in a way that is understandable for the average user (if applicable)- - - (for ui changes)- []( if not created an issue at seem like someone was too fast with merging unit tests i think tobi fixed them a few minutes agomerged `main` hope checkstyle will be fine ðÿ˜‡ || before merging we should get to a conclusion about which shortcuts to keepdoes ctrl in uppercase work now or should i change them now? || also i dont really understand why on macos we need two different shortcuts one for opening the entry editor and one for closing it this needs to be fixed || > before merging we should get to a conclusion about which shortcuts to keep> does ctrl in uppercase work now or should i change them now?should be lowercase regarding the ctrl + e (which maps to cmd + e on mac) i think i found the issue and i remember its a bug in javafx the event is fired twice for some reason thats why after closing it immediately goes into the openentryeditor again and reopens the entry editoredit// yep: already was an issue with copy paste happening twice ||
